x-axis,1
second,Volt
+9.70000E-06,-376.91892E-06
+9.72500E-06,-386.51745E-06
+9.75000E-06,-372.65911E-06
+9.77500E-06,-404.80085E-06
+9.80000E-06,-396.27337E-06
+9.82500E-06,-414.92500E-06
+9.85000E-06,-384.44466E-06
+9.87500E-06,-408.97220E-06
+9.90000E-06,-390.43204E-06
+9.92500E-06,-397.71904E-06
+9.95000E-06,-393.19136E-06
+9.97500E-06,-390.45964E-06
+10.00000E-06,-389.99239E-06
+10.02500E-06,-368.27005E-06
+10.05000E-06,-382.28262E-06
+10.07500E-06,-408.46315E-06
+10.10000E-06,-373.87494E-06
+10.12500E-06,-374.39735E-06
+10.15000E-06,-382.32351E-06
+10.17500E-06,-378.40416E-06
+10.20000E-06,-382.83556E-06
+10.22500E-06,-357.78761E-06
+10.25000E-06,-386.68342E-06
+10.27500E-06,-365.01722E-06
+10.30000E-06,-383.07353E-06
+10.32500E-06,-381.98191E-06
+10.35000E-06,-390.23880E-06
+10.37500E-06,-410.82396E-06
+10.40000E-06,-385.47181E-06
+10.42500E-06,-383.34279E-06
+10.45000E-06,-379.71595E-06
+10.47500E-06,-392.62187E-06
+10.50000E-06,-396.82410E-06
+10.52500E-06,-386.70333E-06
+10.55000E-06,-402.31028E-06
+10.57500E-06,-392.19750E-06
+10.60000E-06,-412.61919E-06
+10.62500E-06,-392.04302E-06
+10.65000E-06,-410.87402E-06
+10.67500E-06,-385.74751E-06
+10.70000E-06,-389.84418E-06
+10.72500E-06,-397.45446E-06
+10.75000E-06,-418.62958E-06
+10.77500E-06,-387.31765E-06
+10.80000E-06,-389.99177E-06
+10.82500E-06,-408.04942E-06
+10.85000E-06,-402.23483E-06
+10.87500E-06,-394.88010E-06
+10.90000E-06,-405.61812E-06
+10.92500E-06,-404.64190E-06
+10.95000E-06,-409.43273E-06
+10.97500E-06,-402.38610E-06
+11.00000E-06,-403.39145E-06
+11.02500E-06,-400.67706E-06
+11.05000E-06,-395.76786E-06
+11.07500E-06,-387.58799E-06
+11.10000E-06,-399.62047E-06
+11.12500E-06,-391.89305E-06
+11.15000E-06,-425.28791E-06
+11.17500E-06,-410.05022E-06
+11.20000E-06,-384.99286E-06
+11.22500E-06,-413.05926E-06
+11.25000E-06,-419.64816E-06
+11.27500E-06,-412.34411E-06
+11.30000E-06,-389.65908E-06
+11.32500E-06,-412.86246E-06
+11.35000E-06,-407.55815E-06
+11.37500E-06,-409.77627E-06
+11.40000E-06,-403.97826E-06
+11.42500E-06,-413.67282E-06
+11.45000E-06,-416.08502E-06
+11.47500E-06,-403.62442E-06
+11.50000E-06,-407.65880E-06
+11.52500E-06,-402.73443E-06
+11.55000E-06,-406.55196E-06
+11.57500E-06,-409.85294E-06
+11.60000E-06,-405.22006E-06
+11.62500E-06,-409.48043E-06
+11.65000E-06,-410.82071E-06
+11.67500E-06,-403.52288E-06
+11.70000E-06,-420.83488E-06
+11.72500E-06,-423.59712E-06
+11.75000E-06,-403.87319E-06
+11.77500E-06,-418.95765E-06
+11.80000E-06,-433.89229E-06
+11.82500E-06,-421.27350E-06
+11.85000E-06,-411.41702E-06
+11.87500E-06,-409.51818E-06
+11.90000E-06,-417.74383E-06
+11.92500E-06,-415.69000E-06
+11.95000E-06,-423.49126E-06
+11.97500E-06,-424.02979E-06
+12.00000E-06,-412.75697E-06
+12.02500E-06,-399.47844E-06
+12.05000E-06,-424.36041E-06
+12.07500E-06,-438.44736E-06
+12.10000E-06,-420.86462E-06
+12.12500E-06,-415.09766E-06
+12.15000E-06,-431.78661E-06
+12.17500E-06,-419.55480E-06
+12.20000E-06,-428.65069E-06
+12.22500E-06,-417.36994E-06
+12.25000E-06,-447.50140E-06
+12.27500E-06,-463.29169E-06
+12.30000E-06,-439.93715E-06
+12.32500E-06,-449.87878E-06
+12.35000E-06,-429.94158E-06
+12.37500E-06,-433.08896E-06
+12.40000E-06,-428.22864E-06
+12.42500E-06,-431.56532E-06
+12.45000E-06,-423.86006E-06
+12.47500E-06,-419.38881E-06
+12.50000E-06,-430.28760E-06
+12.52500E-06,-430.36721E-06
+12.55000E-06,-432.52694E-06
+12.57500E-06,-405.21691E-06
+12.60000E-06,-421.08982E-06
+12.62500E-06,-432.64681E-06
+12.65000E-06,-436.92402E-06
+12.67500E-06,-431.74396E-06
+12.70000E-06,-434.72281E-06
+12.72500E-06,-441.69133E-06
+12.75000E-06,-433.69011E-06
+12.77500E-06,-412.43319E-06
+12.80000E-06,-439.05627E-06
+12.82500E-06,-436.13871E-06
+12.85000E-06,-433.66826E-06
+12.87500E-06,-441.07642E-06
+12.90000E-06,-420.66781E-06
+12.92500E-06,-417.33662E-06
+12.95000E-06,-403.17300E-06
+12.97500E-06,-408.10767E-06
+13.00000E-06,-411.35181E-06
+13.02500E-06,-431.89305E-06
+13.05000E-06,-435.45005E-06
+13.07500E-06,-427.15320E-06
+13.10000E-06,-427.55095E-06
+13.12500E-06,-437.38168E-06
+13.15000E-06,-436.94114E-06
+13.17500E-06,-442.13522E-06
+13.20000E-06,-429.12076E-06
+13.22500E-06,-420.76072E-06
+13.25000E-06,-429.84624E-06
+13.27500E-06,-428.70092E-06
+13.30000E-06,-431.29730E-06
+13.32500E-06,-440.81929E-06
+13.35000E-06,-422.59516E-06
+13.37500E-06,-428.22084E-06
+13.40000E-06,-418.57396E-06
+13.42500E-06,-427.81642E-06
+13.45000E-06,-406.91370E-06
+13.47500E-06,-462.53545E-06
+13.50000E-06,-438.03734E-06
+13.52500E-06,-432.39109E-06
+13.55000E-06,-428.17706E-06
+13.57500E-06,-430.97796E-06
+13.60000E-06,-436.31788E-06
+13.62500E-06,-424.38705E-06
+13.65000E-06,-432.31989E-06
+13.67500E-06,-436.14280E-06
+13.70000E-06,-446.35722E-06
+13.72500E-06,-430.43495E-06
+13.75000E-06,-447.02728E-06
+13.77500E-06,-426.86025E-06
+13.80000E-06,-415.58086E-06
+13.82500E-06,-427.80847E-06
+13.85000E-06,-433.84923E-06
+13.87500E-06,-426.90363E-06
+13.90000E-06,-427.72594E-06
+13.92500E-06,-434.22484E-06
+13.95000E-06,-432.63131E-06
+13.97500E-06,-430.25452E-06
+14.00000E-06,-414.84793E-06
+14.02500E-06,-425.48017E-06
+14.05000E-06,-431.85045E-06
+14.07500E-06,-435.58883E-06
+14.10000E-06,-417.70702E-06
+14.12500E-06,-415.92246E-06
+14.15000E-06,-418.29399E-06
+14.17500E-06,-431.59021E-06
