x-axis,1
second,Volt
+9.70000E-06,-445.91408E-06
+9.72500E-06,-427.07958E-06
+9.75000E-06,-448.19378E-06
+9.77500E-06,-432.08877E-06
+9.80000E-06,-433.89803E-06
+9.82500E-06,-438.51514E-06
+9.85000E-06,-398.98115E-06
+9.87500E-06,-406.07617E-06
+9.90000E-06,-433.91663E-06
+9.92500E-06,-430.93838E-06
+9.95000E-06,-420.81445E-06
+9.97500E-06,-435.69250E-06
+10.00000E-06,-420.99488E-06
+10.02500E-06,-430.61281E-06
+10.05000E-06,-424.66537E-06
+10.07500E-06,-399.33985E-06
+10.10000E-06,-418.26465E-06
+10.12500E-06,-437.28555E-06
+10.15000E-06,-434.95082E-06
+10.17500E-06,-401.53411E-06
+10.20000E-06,-432.79551E-06
+10.22500E-06,-431.10882E-06
+10.25000E-06,-442.51543E-06
+10.27500E-06,-441.41916E-06
+10.30000E-06,-419.88798E-06
+10.32500E-06,-394.72767E-06
+10.35000E-06,-424.30976E-06
+10.37500E-06,-450.85218E-06
+10.40000E-06,-425.09215E-06
+10.42500E-06,-434.66916E-06
+10.45000E-06,-411.49102E-06
+10.47500E-06,-447.21450E-06
+10.50000E-06,-395.85377E-06
+10.52500E-06,-437.06307E-06
+10.55000E-06,-437.37509E-06
+10.57500E-06,-438.71567E-06
+10.60000E-06,-465.06873E-06
+10.62500E-06,-435.59806E-06
+10.65000E-06,-447.09906E-06
+10.67500E-06,-450.16367E-06
+10.70000E-06,-430.13295E-06
+10.72500E-06,-447.27303E-06
+10.75000E-06,-442.48482E-06
+10.77500E-06,-413.53453E-06
+10.80000E-06,-440.91557E-06
+10.82500E-06,-425.82215E-06
+10.85000E-06,-433.50098E-06
+10.87500E-06,-423.99970E-06
+10.90000E-06,-405.18778E-06
+10.92500E-06,-459.63011E-06
+10.95000E-06,-445.95254E-06
+10.97500E-06,-414.19755E-06
+11.00000E-06,-439.62808E-06
+11.02500E-06,-425.15631E-06
+11.05000E-06,-425.18397E-06
+11.07500E-06,-433.11668E-06
+11.10000E-06,-428.89109E-06
+11.12500E-06,-395.12742E-06
+11.15000E-06,-442.36325E-06
+11.17500E-06,-449.24350E-06
+11.20000E-06,-436.22501E-06
+11.22500E-06,-423.53362E-06
+11.25000E-06,-409.19721E-06
+11.27500E-06,-461.99247E-06
+11.30000E-06,-446.04644E-06
+11.32500E-06,-406.98058E-06
+11.35000E-06,-412.18430E-06
+11.37500E-06,-441.20003E-06
+11.40000E-06,-458.92744E-06
+11.42500E-06,-446.36950E-06
+11.45000E-06,-405.48292E-06
+11.47500E-06,-446.29311E-06
+11.50000E-06,-424.08567E-06
+11.52500E-06,-451.02965E-06
+11.55000E-06,-433.86155E-06
+11.57500E-06,-436.85113E-06
+11.60000E-06,-418.76026E-06
+11.62500E-06,-430.59868E-06
+11.65000E-06,-408.11604E-06
+11.67500E-06,-445.54239E-06
+11.70000E-06,-431.33935E-06
+11.72500E-06,-412.99145E-06
+11.75000E-06,-453.89830E-06
+11.77500E-06,-421.79622E-06
+11.80000E-06,-442.66468E-06
+11.82500E-06,-477.61485E-06
+11.85000E-06,-428.99627E-06
+11.87500E-06,-448.34168E-06
+11.90000E-06,-447.03244E-06
+11.92500E-06,-453.32178E-06
+11.95000E-06,-453.76581E-06
+11.97500E-06,-444.06158E-06
+12.00000E-06,-420.56126E-06
+12.02500E-06,-403.09242E-06
+12.05000E-06,-442.80808E-06
+12.07500E-06,-440.12055E-06
+12.10000E-06,-454.46132E-06
+12.12500E-06,-463.71858E-06
+12.15000E-06,-448.61187E-06
+12.17500E-06,-414.00541E-06
+12.20000E-06,-434.06008E-06
+12.22500E-06,-456.38163E-06
+12.25000E-06,-421.88959E-06
+12.27500E-06,-465.30963E-06
+12.30000E-06,-435.50526E-06
+12.32500E-06,-462.56089E-06
+12.35000E-06,-429.16027E-06
+12.37500E-06,-457.24036E-06
+12.40000E-06,-451.31384E-06
+12.42500E-06,-426.57660E-06
+12.45000E-06,-437.49643E-06
+12.47500E-06,-432.98354E-06
+12.50000E-06,-453.72985E-06
+12.52500E-06,-427.87945E-06
+12.55000E-06,-432.81254E-06
+12.57500E-06,-449.54429E-06
+12.60000E-06,-441.74051E-06
+12.62500E-06,-456.12865E-06
+12.65000E-06,-412.55429E-06
+12.67500E-06,-447.17157E-06
+12.70000E-06,-432.21358E-06
+12.72500E-06,-423.50816E-06
+12.75000E-06,-449.90477E-06
+12.77500E-06,-427.19673E-06
+12.80000E-06,-420.15850E-06
+12.82500E-06,-452.47264E-06
+12.85000E-06,-457.93459E-06
+12.87500E-06,-429.56146E-06
+12.90000E-06,-441.85625E-06
+12.92500E-06,-441.06482E-06
+12.95000E-06,-440.82982E-06
+12.97500E-06,-469.21863E-06
+13.00000E-06,-454.87135E-06
+13.02500E-06,-428.94242E-06
+13.05000E-06,-442.06707E-06
+13.07500E-06,-438.32748E-06
+13.10000E-06,-423.29611E-06
+13.12500E-06,-445.49840E-06
+13.15000E-06,-448.49638E-06
+13.17500E-06,-447.23662E-06
+13.20000E-06,-469.78791E-06
+13.22500E-06,-455.93604E-06
+13.25000E-06,-438.08704E-06
+13.27500E-06,-433.97958E-06
+13.30000E-06,-444.20176E-06
+13.32500E-06,-444.69927E-06
+13.35000E-06,-444.13516E-06
+13.37500E-06,-439.35302E-06
+13.40000E-06,-431.54342E-06
+13.42500E-06,-438.87853E-06
+13.45000E-06,-440.80948E-06
+13.47500E-06,-454.93930E-06
+13.50000E-06,-429.83366E-06
+13.52500E-06,-443.41272E-06
+13.55000E-06,-463.48198E-06
+13.57500E-06,-436.25916E-06
+13.60000E-06,-456.43222E-06
+13.62500E-06,-446.22000E-06
+13.65000E-06,-442.72146E-06
+13.67500E-06,-472.87490E-06
+13.70000E-06,-451.17689E-06
+13.72500E-06,-470.16231E-06
+13.75000E-06,-463.53489E-06
+13.77500E-06,-453.32881E-06
+13.80000E-06,-454.17663E-06
+13.82500E-06,-464.78682E-06
+13.85000E-06,-447.43442E-06
+13.87500E-06,-463.48151E-06
+13.90000E-06,-453.82955E-06
+13.92500E-06,-468.23951E-06
+13.95000E-06,-436.49902E-06
+13.97500E-06,-457.25484E-06
+14.00000E-06,-446.57785E-06
+14.02500E-06,-460.77440E-06
+14.05000E-06,-479.58235E-06
+14.07500E-06,-423.91836E-06
+14.10000E-06,-421.32894E-06
+14.12500E-06,-458.97301E-06
+14.15000E-06,-491.98189E-06
+14.17500E-06,-496.94702E-06
